NODE_22_length_5621_cov_50.075342_g12_i0,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,34.7,202,125,6,2439,1834,1461,1655,1.05e-20,107
NODE_22_length_5621_cov_50.075342_g12_i0,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,34.7,202,125,6,2439,1834,1461,1655,1.05e-20,107
NODE_22_length_5621_cov_50.075342_g12_i0,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,202,126,6,2439,1834,1364,1558,2.30e-20,105
NODE_22_length_5621_cov_50.075342_g12_i0,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,34.2,202,126,6,2439,1834,1364,1558,2.30e-20,105
NODE_23_length_5544_cov_53.987022_g12_i1,tr|A0A3T1CX39|A0A3T1CX39_9VIRU Ser/Thr protein kinase OS=Acanthamoeba castellanii medusavirus OX=2080449 PE=4 SV=1,34.5,200,123,7,3156,3752,1442,1634,5.99e-21,107
NODE_23_length_5544_cov_53.987022_g12_i1,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,34.7,202,125,6,3183,3788,1461,1655,1.03e-20,107
NODE_23_length_5544_cov_53.987022_g12_i1,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,34.7,202,125,6,3183,3788,1461,1655,1.03e-20,107
NODE_23_length_5544_cov_53.987022_g12_i1,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,202,126,6,3183,3788,1364,1558,2.26e-20,105
NODE_23_length_5544_cov_53.987022_g12_i1,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,34.2,202,126,6,3183,3788,1364,1558,2.26e-20,105
NODE_25_length_5322_cov_51.579920_g12_i2,tr|A0A3T1CX39|A0A3T1CX39_9VIRU Ser/Thr protein kinase OS=Acanthamoeba castellanii medusavirus OX=2080449 PE=4 SV=1,34.5,200,123,7,3156,3752,1442,1634,5.67e-21,107
NODE_25_length_5322_cov_51.579920_g12_i2,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,34.7,202,125,6,3183,3788,1461,1655,9.74e-21,107
NODE_25_length_5322_cov_51.579920_g12_i2,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,34.7,202,125,6,3183,3788,1461,1655,9.74e-21,107
NODE_25_length_5322_cov_51.579920_g12_i2,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,202,126,6,3183,3788,1364,1558,2.14e-20,105
NODE_25_length_5322_cov_51.579920_g12_i2,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,34.2,202,126,6,3183,3788,1364,1558,2.14e-20,105
NODE_28_length_5156_cov_46.058233_g12_i3,tr|A0A146JFA3|A0A146JFA3_9VIRU Serine/threonine protein kinase OS=Tokyovirus A1 OX=1826170 PE=4 SV=1,29.0,272,161,8,1974,1159,1214,1453,8.71e-21,107
NODE_28_length_5156_cov_46.058233_g12_i3,tr|A0A3Q8U8V6|A0A3Q8U8V6_9VIRU Serine/threonine-protein kinase OS=Megavirus baoshan OX=2496520 GN=Mb0220 PE=4 SV=1,31.1,212,132,8,1995,1384,782,987,1.01e-15,90.5
NODE_28_length_5156_cov_46.058233_g12_i3,tr|A0A1M7XUH0|A0A1M7XUH0_9VIRU Putative serine/threonine-protein kinase/receptor OS=Cedratvirus A11 OX=1903266 GN=BQ3484_265 PE=4 SV=1,34.1,208,122,8,1974,1369,791,989,1.31e-15,90.1
NODE_28_length_5156_cov_46.058233_g12_i3,tr|A0A6G8MZ99|A0A6G8MZ99_9VIRU Serine/Threonine-protein kinase with PBP type 2 domain OS=Cedratvirus kamchatka OX=2716914 GN=ck314 PE=4 SV=1,33.3,207,123,8,1974,1372,785,982,1.13e-14,87.0
NODE_28_length_5156_cov_46.058233_g12_i3,tr|A0A2R8FF19|A0A2R8FF19_9VIRU Serine/Threonine-protein kinase OS=Brazilian cedratvirus IHUMI OX=2126980 GN=BRZCDTV_413 PE=4 SV=1,30.6,281,163,11,1974,1150,782,1036,1.13e-14,87.0
NODE_29_length_5141_cov_55.948106_g12_i4,tr|A0A146JFA3|A0A146JFA3_9VIRU Serine/threonine protein kinase OS=Tokyovirus A1 OX=1826170 PE=4 SV=1,29.0,272,161,8,1959,1144,1214,1453,8.67e-21,107
NODE_29_length_5141_cov_55.948106_g12_i4,tr|A0A3Q8U8V6|A0A3Q8U8V6_9VIRU Serine/threonine-protein kinase OS=Megavirus baoshan OX=2496520 GN=Mb0220 PE=4 SV=1,31.1,212,132,8,1980,1369,782,987,1.00e-15,90.5
NODE_29_length_5141_cov_55.948106_g12_i4,tr|A0A1M7XUH0|A0A1M7XUH0_9VIRU Putative serine/threonine-protein kinase/receptor OS=Cedratvirus A11 OX=1903266 GN=BQ3484_265 PE=4 SV=1,34.1,208,122,8,1959,1354,791,989,1.30e-15,90.1
NODE_29_length_5141_cov_55.948106_g12_i4,tr|A0A6G8MZ99|A0A6G8MZ99_9VIRU Serine/Threonine-protein kinase with PBP type 2 domain OS=Cedratvirus kamchatka OX=2716914 GN=ck314 PE=4 SV=1,33.3,207,123,8,1959,1357,785,982,1.13e-14,87.0
NODE_29_length_5141_cov_55.948106_g12_i4,tr|A0A2R8FF19|A0A2R8FF19_9VIRU Serine/Threonine-protein kinase OS=Brazilian cedratvirus IHUMI OX=2126980 GN=BRZCDTV_413 PE=4 SV=1,30.6,281,163,11,1959,1135,782,1036,1.13e-14,87.0
NODE_31_length_5105_cov_54.686804_g12_i5,tr|A0A3T1CX39|A0A3T1CX39_9VIRU Ser/Thr protein kinase OS=Acanthamoeba castellanii medusavirus OX=2080449 PE=4 SV=1,34.5,200,123,7,3156,3752,1442,1634,5.35e-21,107
NODE_31_length_5105_cov_54.686804_g12_i5,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,34.7,202,125,6,3183,3788,1461,1655,9.20e-21,107
NODE_31_length_5105_cov_54.686804_g12_i5,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,34.7,202,125,6,3183,3788,1461,1655,9.20e-21,107
NODE_31_length_5105_cov_54.686804_g12_i5,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,202,126,6,3183,3788,1364,1558,2.02e-20,105
NODE_31_length_5105_cov_54.686804_g12_i5,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,34.2,202,126,6,3183,3788,1364,1558,2.02e-20,105
NODE_32_length_5101_cov_11.652944_g15_i0,tr|A0A6B9XL24|A0A6B9XL24_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 4 OX=2704413 PE=4 SV=1,26.6,425,276,10,3175,1910,72,463,1.20e-31,137
NODE_32_length_5101_cov_11.652944_g15_i0,tr|A0A6F8X1J2|A0A6F8X1J2_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 2 OX=159183 PE=4 SV=1,27.7,339,232,6,3124,2111,92,418,8.38e-27,122
NODE_32_length_5101_cov_11.652944_g15_i0,tr|Q678G0|Q678G0_9VIRU RNA-dependent DNA polymerase OS=lymphocystis disease virus-China OX=256729 PE=4 SV=1,27.7,339,232,6,3124,2111,92,418,8.38e-27,122
NODE_32_length_5101_cov_11.652944_g15_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,24.7,344,246,6,3133,2111,89,422,7.25e-22,107
NODE_36_length_4923_cov_9.594433_g19_i0,tr|A0A481Z8H3|A0A481Z8H3_9VIRU Mitochondrial carrier-like protein OS=Pithovirus LCPAC304 OX=2506594 GN=LCPAC304_01130 PE=3 SV=1,44.6,101,51,2,3104,2817,193,293,1.11e-12,77.0
NODE_40_length_4752_cov_11.704638_g23_i0,tr|A0A6B9XL24|A0A6B9XL24_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 4 OX=2704413 PE=4 SV=1,25.7,276,180,8,1930,2742,186,441,1.06e-07,63.2
NODE_40_length_4752_cov_11.704638_g23_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,21.5,303,222,5,1837,2742,160,447,3.87e-06,58.2
NODE_41_length_4717_cov_8.537468_g3_i1,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,26.7,359,252,6,3389,2325,76,427,1.38e-27,125
NODE_41_length_4717_cov_8.537468_g3_i1,tr|A0A4D6QL09|A0A4D6QL09_9VIRU Putative RNA-dependent DNA polymerase (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,27.6,105,71,2,2753,2439,1,100,1.06e-04,49.3
NODE_45_length_4672_cov_8.372472_g26_i0,tr|A0A6B9XL24|A0A6B9XL24_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 4 OX=2704413 PE=4 SV=1,28.6,343,226,6,1642,2655,89,417,5.57e-33,141
NODE_45_length_4672_cov_8.372472_g26_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,28.2,291,199,4,1786,2655,141,422,1.45e-25,119
NODE_45_length_4672_cov_8.372472_g26_i0,tr|A0A4D6QRV9|A0A4D6QRV9_9VIRU Reverse transcriptase domain-containing protein (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,27.8,241,165,3,1594,2301,20,256,4.67e-21,100
NODE_45_length_4672_cov_8.372472_g26_i0,tr|A0A4D6QI49|A0A4D6QI49_9VIRU Putative RNA-dependent DNA polymerase (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,31.9,116,74,2,1963,2310,11,121,4.29e-08,59.3
NODE_45_length_4672_cov_8.372472_g26_i0,tr|A0A4D6QIB6|A0A4D6QIB6_9VIRU Reverse transcriptase domain-containing protein (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,43.1,51,29,0,1963,2115,17,67,7.08e-06,51.2
NODE_61_length_4340_cov_14.128427_g37_i0,tr|V9H131|V9H131_9VIRU Env homologue OS=Cladosporium fulvum T-1 virus OX=2052899 PE=4 SV=1,33.7,92,50,3,3618,3890,33,114,2.84e-04,49.3
NODE_64_length_4308_cov_51.453129_g12_i6,tr|A0A2U7UGG4|A0A2U7UGG4_9VIRU Serine/threonine protein kinase OS=Pandoravirus macleodensis OX=2107707 GN=pmac_cds_876 PE=4 SV=1,27.9,272,171,7,1126,311,1534,1780,2.83e-20,105
NODE_64_length_4308_cov_51.453129_g12_i6,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,33.5,197,124,5,1126,536,1364,1553,1.38e-19,102
NODE_64_length_4308_cov_51.453129_g12_i6,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,33.5,197,124,5,1126,536,1364,1553,1.38e-19,102
NODE_64_length_4308_cov_51.453129_g12_i6,tr|A0A2K9V9B7|A0A2K9V9B7_9VIRU Serine threonine kinase receptor (Fragment) OS=Bandra megavirus OX=2071566 PE=4 SV=1,28.3,272,169,8,1126,311,1154,1399,2.94e-19,101
NODE_64_length_4308_cov_51.453129_g12_i6,tr|G5CRZ9|G5CRZ9_9VIRU Serine-threonine protein kinase OS=Megavirus chiliensis OX=1094892 GN=mchi_861 PE=4 SV=1,28.3,272,169,8,1126,311,1368,1613,3.11e-19,101
NODE_74_length_4046_cov_15.790838_g44_i0,tr|A0A482IF30|A0A482IF30_9CAUD TIR domain-containing protein OS=Klebsiella phage ST405-OXA48phi1.3 OX=2510485 PE=4 SV=1,28.0,107,75,2,3477,3160,155,260,4.49e-05,53.5
NODE_78_length_3967_cov_50.208783_g12_i7,tr|A0A3T1CX39|A0A3T1CX39_9VIRU Ser/Thr protein kinase OS=Acanthamoeba castellanii medusavirus OX=2080449 PE=4 SV=1,34.5,200,123,7,2389,1793,1442,1634,3.70e-21,107
NODE_78_length_3967_cov_50.208783_g12_i7,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,34.7,202,125,6,2362,1757,1461,1655,6.37e-21,107
NODE_78_length_3967_cov_50.208783_g12_i7,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,34.7,202,125,6,2362,1757,1461,1655,6.37e-21,107
NODE_78_length_3967_cov_50.208783_g12_i7,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,202,126,6,2362,1757,1364,1558,1.40e-20,105
NODE_78_length_3967_cov_50.208783_g12_i7,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,34.2,202,126,6,2362,1757,1364,1558,1.40e-20,105
NODE_81_length_3899_cov_9.682175_g49_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,33.3,309,188,5,185,1102,82,375,5.49e-41,163
NODE_81_length_3899_cov_9.682175_g49_i0,tr|L7RGQ5|L7RGQ5_9VIRU Protein Tyrosine Kinase (PTK) family protein OS=Acanthamoeba polyphaga moumouvirus OX=1269028 GN=Moumou_00787 PE=4 SV=1,30.9,288,155,11,257,1105,1319,1567,3.97e-24,117
NODE_81_length_3899_cov_9.682175_g49_i0,tr|H2ED63|H2ED63_9VIRU Putative serine_threonine protein kinase receptor OS=Moumouvirus Monve OX=1128131 GN=mv_L131 PE=4 SV=1,30.9,288,155,11,257,1105,1363,1611,6.91e-24,116
NODE_81_length_3899_cov_9.682175_g49_i0,tr|A0A1S5V1Y4|A0A1S5V1Y4_9VIRU Protein tyrosine kinase (PTK) family protein OS=Saudi moumouvirus OX=1956188 PE=4 SV=1,30.9,288,155,11,257,1105,1363,1611,6.91e-24,116
NODE_81_length_3899_cov_9.682175_g49_i0,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,33.8,198,117,5,257,835,1364,1552,1.56e-23,115
NODE_85_length_3857_cov_10.339323_g52_i0,tr|V9H131|V9H131_9VIRU Env homologue OS=Cladosporium fulvum T-1 virus OX=2052899 PE=4 SV=1,35.6,87,44,3,525,268,41,116,5.46e-05,51.2
NODE_88_length_3818_cov_9.875834_g49_i1,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,33.3,309,188,5,3634,2717,82,375,5.34e-41,163
NODE_88_length_3818_cov_9.875834_g49_i1,tr|L7RGQ5|L7RGQ5_9VIRU Protein Tyrosine Kinase (PTK) family protein OS=Acanthamoeba polyphaga moumouvirus OX=1269028 GN=Moumou_00787 PE=4 SV=1,30.9,288,155,11,3562,2714,1319,1567,3.83e-24,117
NODE_88_length_3818_cov_9.875834_g49_i1,tr|H2ED63|H2ED63_9VIRU Putative serine_threonine protein kinase receptor OS=Moumouvirus Monve OX=1128131 GN=mv_L131 PE=4 SV=1,30.9,288,155,11,3562,2714,1363,1611,6.68e-24,116
NODE_88_length_3818_cov_9.875834_g49_i1,tr|A0A1S5V1Y4|A0A1S5V1Y4_9VIRU Protein tyrosine kinase (PTK) family protein OS=Saudi moumouvirus OX=1956188 PE=4 SV=1,30.9,288,155,11,3562,2714,1363,1611,6.68e-24,116
NODE_88_length_3818_cov_9.875834_g49_i1,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,33.8,198,117,5,3562,2984,1364,1552,1.51e-23,115
NODE_110_length_3594_cov_38.221528_g67_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,60.3,58,23,0,175,2,88,145,6.28e-12,75.9
NODE_112_length_3570_cov_34.090363_g68_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,38.4,258,144,7,1367,603,89,334,6.56e-41,163
NODE_112_length_3570_cov_34.090363_g68_i0,tr|M1PCM5|M1PCM5_9VIRU Tyrosine kinase family protein OS=Moumouvirus goulette OX=1247379 GN=glt_00951 PE=4 SV=1,31.0,252,145,8,1370,618,1337,1560,1.36e-19,102
NODE_112_length_3570_cov_34.090363_g68_i0,tr|A0A1C9C556|A0A1C9C556_HAV01 Putative ACT-like tyrosine kinase family protein OS=Heterosigma akashiwo virus 01 OX=97195 GN=HaV53_ORF86 PE=4 SV=1,31.5,213,131,6,1319,696,80,282,1.69e-18,95.1
NODE_112_length_3570_cov_34.090363_g68_i0,tr|A0A160EPW9|A0A160EPW9_9VIRU Putative serine/threonine protein kinase receptor OS=Powai lake megavirus OX=1842663 PE=4 SV=1,32.1,221,126,8,1325,666,1351,1548,7.91e-18,96.7
NODE_112_length_3570_cov_34.090363_g68_i0,tr|Q67624|Q67624_9RETR non-specific serine/threonine protein kinase OS=IC4 retrovirus OX=36381 GN=v-Mil PE=4 SV=1,33.0,215,120,7,1325,696,80,275,1.54e-17,92.4
NODE_115_length_3528_cov_50.747902_g12_i8,tr|A0A3T1CX39|A0A3T1CX39_9VIRU Ser/Thr protein kinase OS=Acanthamoeba castellanii medusavirus OX=2080449 PE=4 SV=1,34.5,200,123,7,1950,1354,1442,1634,3.06e-21,107
NODE_115_length_3528_cov_50.747902_g12_i8,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,34.7,202,125,6,1923,1318,1461,1655,5.28e-21,107
NODE_115_length_3528_cov_50.747902_g12_i8,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,34.7,202,125,6,1923,1318,1461,1655,5.28e-21,107
NODE_115_length_3528_cov_50.747902_g12_i8,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,202,126,6,1923,1318,1364,1558,1.16e-20,105
NODE_115_length_3528_cov_50.747902_g12_i8,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,34.2,202,126,6,1923,1318,1364,1558,1.16e-20,105
NODE_120_length_3507_cov_187.162493_g74_i0,tr|A0A5K0U9R7|A0A5K0U9R7_9VIRU Rab GTPase 2d (Macronuclear) OS=Yasminevirus sp. GU-2018 OX=2420051 GN=YASMINEVIRUS_687 PE=4 SV=1,45.5,154,75,1,2208,2642,28,181,1.74e-36,143
NODE_120_length_3507_cov_187.162493_g74_i0,tr|A0A3G4ZMG5|A0A3G4ZMG5_9VIRU Ras-related protein Rab-2-A OS=Terrestrivirus sp OX=2487775 GN=Terrestrivirus2_112 PE=4 SV=1,42.9,156,75,3,2202,2627,24,179,4.54e-30,125
NODE_120_length_3507_cov_187.162493_g74_i0,tr|A0A5K0UAB9|A0A5K0UAB9_9VIRU Ras-related protein RABB1b OS=Yasminevirus sp. GU-2018 OX=2420051 GN=YASMINEVIRUS_1571 PE=4 SV=1,46.1,152,72,2,2202,2630,23,173,1.61e-29,123
NODE_120_length_3507_cov_187.162493_g74_i0,tr|A0A3G4ZX76|A0A3G4ZX76_9VIRU Ras-related protein Rab-1A (Fragment) OS=Edafosvirus sp OX=2487765 GN=Edafosvirus55_4 PE=4 SV=1,41.9,148,77,1,2202,2618,14,161,4.69e-29,121
NODE_120_length_3507_cov_187.162493_g74_i0,tr|A0A3G4ZVP4|A0A3G4ZVP4_9VIRU Putative ras-related protein Rab-10-like protein OS=Edafosvirus sp OX=2487765 GN=Edafosvirus12_13 PE=3 SV=1,41.7,151,79,1,2202,2627,31,181,2.38e-28,119
NODE_123_length_3493_cov_39.166374_g75_i0,tr|D7EJA2|D7EJA2_TRICA Cytochrome P450 6BK7 OS=Tribolium castaneum OX=7070 GN=AUGUSTUS-3.0.2_10239 PE=3 SV=1,32.2,121,77,3,659,303,344,461,1.01e-11,75.5
NODE_123_length_3493_cov_39.166374_g75_i0,tr|A0A3G5AGL7|A0A3G5AGL7_9VIRU Cytochrome 450-like protein OS=Satyrvirus sp OX=2487771 GN=Satyrvirus17_1 PE=3 SV=1,31.1,119,78,1,662,306,325,439,1.42e-09,68.6
NODE_123_length_3493_cov_39.166374_g75_i0,tr|I6XF76|I6XF76_9VIRU Cytochrome P450 OS=Cotesia sesamiae Mombasa bracovirus OX=452649 GN=Csm_BAC7.2 PE=3 SV=1,32.3,124,72,4,650,303,358,477,1.46e-08,65.5
NODE_123_length_3493_cov_39.166374_g75_i0,tr|I6XNL0|I6XNL0_9VIRU Cytochrome P450 OS=Cotesia sesamiae Mombasa bracovirus OX=452649 GN=Csm_BAC7.3 PE=3 SV=1,30.0,150,90,4,650,231,313,457,6.90e-08,63.2
NODE_126_length_3471_cov_23.550912_g77_i0,tr|A0A3G5A0L4|A0A3G5A0L4_9VIRU Puromycin sensitive aminopeptidase OS=Harvfovirus sp OX=2487768 GN=Harvfovirus4_34 PE=3 SV=1,43.0,379,170,7,3381,2254,63,398,3.89e-86,298
NODE_126_length_3471_cov_23.550912_g77_i0,tr|A0A3G5ABQ4|A0A3G5ABQ4_9VIRU Aminopeptidase 1 OS=Hyperionvirus sp OX=2487770 GN=Hyperionvirus15_52 PE=3 SV=1,41.1,404,182,9,3453,2254,45,396,1.32e-81,291
