NODE_4433_length_834_cov_9.261498_g3337_i0,Rose cryptic virus 1 segment dsRNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,834,0,0,1,834,1611,778,0.0,1541
NODE_4433_length_834_cov_9.261498_g3337_i0,Rosa multiflora cryptic virus segment dsRNA1, complete sequence,100.000,834,0,0,1,834,1611,778,0.0,1541
NODE_4433_length_834_cov_9.261498_g3337_i0,Rose cryptic virus 1 RNA 1, complete sequence,99.640,834,3,0,1,834,1612,779,0.0,1524
NODE_4433_length_834_cov_9.261498_g3337_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA1, complete sequence,99.640,834,3,0,1,834,1612,779,0.0,1524
NODE_4505_length_827_cov_2.287798_g3396_i0,MAG: Picobirnavirus sp. isolate 87-k141_33409 putative RNA-dependent RNA polymerase gene, complete cds,95.604,91,4,0,207,297,50,140,1.09e-30,147
NODE_4937_length_784_cov_4.616034_g3789_i0,Bovine viral diarrhea virus p125 protein gene, partial cds,84.416,231,34,2,20,249,1266,1495,1.29e-54,226
NODE_4937_length_784_cov_4.616034_g3789_i0,Pestivirus type 1 cytopathic genomic RNA, complete genome,81.116,233,30,8,20,239,8166,8397,4.73e-39,174
NODE_4937_length_784_cov_4.616034_g3789_i0,Bovine viral diarrhea virus mRNA sequence,80.342,234,29,10,20,239,850,1080,3.68e-35,161
NODE_6022_length_702_cov_1.551669_g4793_i0,White spot syndrome virus isolate WSSV_CIBA_002,83.377,379,54,7,145,517,184167,183792,1.09e-89,342
NODE_6022_length_702_cov_1.551669_g4793_i0,Orthonairovirus haemorrhagiae strain BA8004 segment M, complete sequence,94.030,134,8,0,180,313,134,1,5.37e-48,204
NODE_6022_length_702_cov_1.551669_g4793_i0,Orthonairovirus haemorrhagiae strain BA8004 segment L, complete sequence,91.096,146,12,1,324,468,2,147,8.99e-46,196
NODE_6022_length_702_cov_1.551669_g4793_i0,Longquan Rhinolophus sinicus vesiculovirus 1, complete genome,91.200,125,9,2,337,460,10940,11063,1.96e-37,169
NODE_6022_length_702_cov_1.551669_g4793_i0,Garlic virus D isolate GarVD_BR, complete genome,98.837,86,1,0,180,265,8381,8466,5.49e-33,154
NODE_6038_length_701_cov_1.729299_g4809_i0,Stealth virus 1 clone 3B43, genomic sequence,82.511,709,101,17,6,701,731,1429,1.26e-168,604
NODE_6038_length_701_cov_1.729299_g4809_i0,MAG: Ripoflyv virus isolate KCAP1_k141_439794 genomic sequence,78.571,686,123,20,25,698,797,124,2.26e-116,431
NODE_6038_length_701_cov_1.729299_g4809_i0,Paenibacillus phage Pd_22F, complete genome,76.130,708,141,24,6,701,83908,84599,8.43e-91,346
NODE_6038_length_701_cov_1.729299_g4809_i0,MAG: Chrocavyrb virus isolate CC1C_k141_83395 genomic sequence,89.796,98,5,1,26,123,329,237,5.56e-23,121
NODE_6038_length_701_cov_1.729299_g4809_i0,MAG: Ripanysc virus isolate DRCP1_k141_166642 genomic sequence,84.685,111,14,2,463,572,3494,3386,4.33e-19,108
NODE_6308_length_684_cov_1.176759_g5065_i0,Aphis glycines virus 1 isolate North Dakota, complete genome,98.830,684,8,0,1,684,8679,7996,0.0,1219
NODE_6308_length_684_cov_1.176759_g5065_i0,Aphis glycines virus 1 capsid polyprotein gene, partial cds; and non-structural polyprotein gene, complete cds,98.830,684,8,0,1,684,8291,7608,0.0,1219
NODE_6308_length_684_cov_1.176759_g5065_i0,MAG: Aphis glycines virus 1 isolate PLE20SW, complete genome,98.830,684,8,0,1,684,8983,8300,0.0,1219
NODE_6308_length_684_cov_1.176759_g5065_i0,MAG: Aphis glycines virus 1 isolate POR19ST, complete genome,98.392,684,11,0,1,684,8980,8297,0.0,1203
NODE_6308_length_684_cov_1.176759_g5065_i0,Tetranychus truncatus picorna-like virus 2 isolate TtV-2 structural polyprotein and non-structural polyprotein genes, complete cds,93.139,685,45,2,1,684,9000,8317,0.0,1003
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.837,49,3,1,203,250,4271,4223,6.33e-07,67.6
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.837,49,3,1,203,250,26711,26759,6.33e-07,67.6
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,211,256,4160,4115,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4166,4127,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4172,4133,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4178,4139,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4184,4145,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4190,4151,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4196,4157,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4202,4163,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4208,4169,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4214,4175,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4220,4181,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4226,4187,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4232,4193,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4238,4199,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4244,4205,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4250,4211,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,95.000,40,2,0,211,250,4256,4217,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26720,26765,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26726,26771,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26732,26777,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26738,26783,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26744,26789,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26750,26795,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26756,26801,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26762,26807,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26768,26813,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26774,26819,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26780,26825,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26786,26831,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26792,26837,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26798,26843,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26804,26849,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26810,26855,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Chelonid herpesvirus 5, partial genome,91.304,46,4,0,205,250,26816,26861,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,93.182,44,3,0,207,250,67800,67843,2.28e-06,65.8
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,93.182,44,3,0,207,250,134043,134000,2.28e-06,65.8
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,91.304,46,4,0,205,250,67804,67849,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,91.304,46,4,0,205,250,67810,67855,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,91.304,46,4,0,205,250,67816,67861,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,91.304,46,4,0,205,250,67822,67867,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,95.000,40,2,0,211,250,134033,133994,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Spilosoma obliqua nucleopolyhedrosis virus isolate IIPR, complete genome,95.000,40,2,0,207,246,134227,134188,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Pseudomonas phage Knedl, complete genome,87.719,57,6,1,195,250,11473,11417,2.28e-06,65.8
NODE_7601_length_609_cov_10.766791_g6318_i0,Pseudomonas phage Knedl, complete genome,95.000,40,2,0,211,250,11450,11411,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Hyphantria cunea nucleopolyhedrovirus, complete genome,93.182,44,3,0,207,250,67229,67272,2.28e-06,65.8
NODE_7601_length_609_cov_10.766791_g6318_i0,Hyphantria cunea nucleopolyhedrovirus, complete genome,91.304,46,4,0,205,250,67233,67278,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Hyphantria cunea nucleopolyhedrovirus, complete genome,91.304,46,4,0,205,250,67239,67284,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Hyphantria cunea nucleopolyhedrovirus, complete genome,91.304,46,4,0,205,250,67245,67290,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Hyphantria cunea nucleopolyhedrovirus, complete genome,91.304,46,4,0,205,250,67251,67296,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Nodularia phage vB_NspS-kac65v162, complete genome,100.000,34,0,0,211,244,57023,56990,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Nodularia phage vB_NspS-kac65v162, complete genome,95.000,40,2,0,211,250,57035,56996,8.19e-06,63.9
NODE_7601_length_609_cov_10.766791_g6318_i0,Nodularia phage vB_NspS-kac65v162, complete genome,90.000,50,3,2,203,250,57051,57002,8.19e-06,63.9
NODE_8791_length_562_cov_6.865031_g7501_i0,MAG TPA_asm: Polyomavirus takifugu6963 isolate Polyoma6963 genomic sequence,97.368,38,0,1,253,289,3178,3215,7.52e-06,63.9
NODE_11619_length_479_cov_2.300493_g10322_i0,Stenotrophomonas phage vB_SmaS_BCU1, complete genome,89.487,409,40,3,3,409,56166,56573,1.46e-141,514
NODE_11619_length_479_cov_2.300493_g10322_i0,MAG: Ripador virus isolate KCAP1_k141_667895 genomic sequence,81.675,382,54,11,87,459,1014,1388,3.44e-78,303
NODE_11619_length_479_cov_2.300493_g10322_i0,High Island virus S1 gene, partial cds,87.755,147,18,0,106,252,213,359,1.01e-38,172
NODE_11619_length_479_cov_2.300493_g10322_i0,Orthonairovirus haemorrhagiae isolate 813040 UAE segment L, complete sequence,97.183,71,2,0,208,278,12151,12221,3.72e-23,121
NODE_11619_length_479_cov_2.300493_g10322_i0,Severe acute respiratory syndrome-related coronavirus isolate 162173, complete genome,97.183,71,2,0,208,278,30323,30253,3.72e-23,121
NODE_11768_length_475_cov_1.527363_g10471_i0,Tetranychus urticae-associated picorna-like virus 1 isolate Lisbon, complete genome,98.517,472,7,0,1,472,3555,4026,0.0,845
NODE_11768_length_475_cov_1.527363_g10471_i0,Tetranychus urticae-associated picorna-like virus 1 isolate PK13, complete genome,94.280,472,27,0,1,472,3904,4375,0.0,723
NODE_11875_length_472_cov_3.696742_g10578_i0,Rose yellow vein virus isolate TEK, complete genome,90.667,75,7,0,398,472,5078,5004,4.76e-17,100
NODE_11875_length_472_cov_3.696742_g10578_i0,Rose yellow vein virus isolate EDI, complete genome,90.667,75,7,0,398,472,5078,5004,4.76e-17,100
NODE_11875_length_472_cov_3.696742_g10578_i0,Rose yellow vein virus isolate CAN, complete genome,90.789,76,5,2,398,472,5078,5004,4.76e-17,100
NODE_11875_length_472_cov_3.696742_g10578_i0,Rose yellow vein virus strain RYVV-MN1, complete genome,90.789,76,5,2,398,472,5078,5004,4.76e-17,100
NODE_12022_length_469_cov_2.323232_g10725_i0,Chenuda virus strain LEIV-7453Tur VP1 protein gene, partial cds,97.590,83,2,0,303,385,83,1,7.75e-30,143
NODE_12126_length_467_cov_1.553299_g10829_i0,MAG: Mitovirus sp. isolate H1_Bulk_30_scaffold_10505 RNA-dependent RNA polymerase (H1Bulk3010505_000001) gene, partial cds; hypothetical protein (H1Bulk3010505_000002) gene, complete cds; and hypothetical protein (H1Bulk3010505_000003) gene, partial cds,77.209,215,46,3,210,423,2196,1984,1.01e-23,122
NODE_12183_length_466_cov_1.412214_g10886_i0,Lima bean endornavirus 1 isolate LA, complete genome,93.814,97,6,0,252,348,1,97,5.95e-31,147
NODE_12373_length_462_cov_2.665810_g11076_i0,MAG: Qianjiang picobirna-like virus 2 isolate QJ3MS693 genomic sequence,85.965,342,36,9,125,462,1340,1007,9.00e-94,355
NODE_12373_length_462_cov_2.665810_g11076_i0,MAG: Ripigleb virus isolate KCAP3_k141_261307 genomic sequence,84.000,250,33,6,124,370,8287,8532,4.40e-57,233
NODE_12630_length_456_cov_7.757180_g11333_i0,Poaceae Liege totivirus 16 putative capsid protein (ORF1) and putative RNA-dependent RNA polymerase (ORF2) genes, complete cds,93.750,96,6,0,89,184,4760,4665,2.09e-30,145
NODE_12630_length_456_cov_7.757180_g11333_i0,Orthonairovirus haemorrhagiae strain BA04032 segment L, complete sequence,88.119,101,8,3,74,173,12231,12134,4.56e-22,117
NODE_12630_length_456_cov_7.757180_g11333_i0,Tomato zonate spot virus segment S, complete sequence,100.000,55,0,0,53,107,1842,1788,1.28e-17,102
NODE_12630_length_456_cov_7.757180_g11333_i0,Orthonairovirus haemorrhagiae strain BA84002 segment M, complete sequence,96.226,53,1,1,123,175,142,91,1.29e-12,86.1
NODE_12988_length_450_cov_1.628647_g11691_i0,Rose partitivirus isolate PB segment dsRNA1, complete sequence,98.444,450,7,0,1,450,1535,1086,0.0,793
NODE_12988_length_450_cov_1.628647_g11691_i0,Rose partitivirus segment RNA1, complete sequence,98.444,450,7,0,1,450,1535,1086,0.0,793
NODE_12988_length_450_cov_1.628647_g11691_i0,Rose partitivirus isolate Gyeongju RNA-dependent RNA polymerase gene, partial cds,98.000,450,9,0,1,450,1609,1160,0.0,782
NODE_13167_length_446_cov_4.399464_g11869_i0,Clandestinovirus isolate 347.936635, partial genome,76.129,155,37,0,56,210,404197,404351,1.62e-11,82.4
NODE_13727_length_435_cov_4.801105_g12429_i0,Betacoronavirus 1 strain GCCDC4, complete genome,95.588,68,3,0,96,163,1,68,7.25e-20,110
NODE_13727_length_435_cov_4.801105_g12429_i0,Diolcogaster facetosa bracovirus segment 29, complete sequence,86.905,84,10,1,107,190,11974,11892,7.30e-15,93.5
NODE_13760_length_435_cov_1.223757_g12462_i0,Grapevine fabavirus isolate Shihezi-3 segment RNA2 polyprotein gene, complete cds,89.510,143,14,1,107,248,1,143,5.45e-41,180
NODE_13760_length_435_cov_1.223757_g12462_i0,White spot syndrome virus isolate WSSV_CIBA_002,84.884,172,22,4,1,170,184695,184864,3.28e-38,171
NODE_13760_length_435_cov_1.223757_g12462_i0,Ngari virus strain Adrar segment M, complete sequence,90.000,80,8,0,71,150,4507,4428,3.37e-18,104
NODE_13760_length_435_cov_1.223757_g12462_i0,Grapevine fabavirus isolate SVPUAT segment RNA2 polyprotein gene, complete cds,100.000,50,0,0,199,248,1,50,7.30e-15,93.5
NODE_14319_length_425_cov_1.605114_g13020_i0,Orthonairovirus haemorrhagiae strain BA8004 segment M, complete sequence,96.330,109,2,2,1,107,28,136,1.91e-40,178
NODE_14319_length_425_cov_1.605114_g13020_i0,Garlic virus D isolate GarVD_BR, complete genome,98.750,80,1,0,21,100,8466,8387,6.97e-30,143
NODE_14319_length_425_cov_1.605114_g13020_i0,MAG: Porcellio scaber clopovirus TUMSAT20211004 DNA, complete genome,91.919,99,6,1,1,97,164598,164500,3.24e-28,137
NODE_14319_length_425_cov_1.605114_g13020_i0,MAG: Ripothoz virus isolate MP3_k141_314104 genomic sequence,75.141,177,37,7,253,425,4859,5032,7.17e-10,76.8
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 isolate LS13S9 segment RNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,348,0,0,1,348,449,102,1.46e-180,643
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 RNA 1, complete sequence,100.000,348,0,0,1,348,524,177,1.46e-180,643
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 RNA 1, complete sequence,100.000,52,0,0,347,398,87,36,5.12e-16,97.1
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 segment dsRNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,348,0,0,1,348,523,176,1.46e-180,643
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 segment dsRNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,52,0,0,347,398,86,35,5.12e-16,97.1
NODE_16050_length_398_cov_6.369231_g14751_i0,Rosa multiflora cryptic virus segment dsRNA1, complete sequence,100.000,348,0,0,1,348,523,176,1.46e-180,643
NODE_16050_length_398_cov_6.369231_g14751_i0,Rosa multiflora cryptic virus segment dsRNA1, complete sequence,100.000,52,0,0,347,398,86,35,5.12e-16,97.1
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA1, complete sequence,100.000,348,0,0,1,348,524,177,1.46e-180,643
NODE_16050_length_398_cov_6.369231_g14751_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA1, complete sequence,100.000,52,0,0,347,398,87,36,5.12e-16,97.1
NODE_16627_length_390_cov_3.473186_g15328_i0,White spot syndrome virus isolate WSSV_CIBA_002,86.154,130,18,0,1,130,183921,183792,2.28e-29,141
NODE_16627_length_390_cov_3.473186_g15328_i0,Orthonairovirus haemorrhagiae strain BA8004 segment L, complete sequence,97.531,81,2,0,1,81,67,147,8.21e-29,139
NODE_16627_length_390_cov_3.473186_g15328_i0,Orthonairovirus haemorrhagiae strain A76048 segment M, complete sequence,97.500,80,2,0,2,81,88,9,2.95e-28,137
