NODE_15_length_8827_cov_17.999086_g13_i0,MAG: Aphis glycines virus 1 isolate POR19ST, complete genome,98.295,2992,48,3,5836,8827,3000,12,0.0,5240
NODE_15_length_8827_cov_17.999086_g13_i0,Aphis glycines virus 1 isolate Lisbon, partial genome,94.860,5097,254,7,308,5400,8592,3500,0.0,7978
NODE_15_length_8827_cov_17.999086_g13_i0,Aphis glycines virus 1 isolate Lisbon, partial genome,97.946,2921,60,0,5836,8756,2921,1,0.0,5070
NODE_29_length_7983_cov_108.482427_g26_i0,White spot syndrome virus isolate WSSV_CIBA_002,88.713,567,60,2,1478,2043,184301,184864,0.0,689
NODE_29_length_7983_cov_108.482427_g26_i0,White spot syndrome virus isolate WSSV_CIBA_002,82.047,557,75,18,4930,5476,188424,188965,2.07e-121,451
NODE_29_length_7983_cov_108.482427_g26_i0,White spot syndrome virus isolate WSSV_CIBA_002,87.834,337,41,0,840,1176,183793,184129,9.84e-105,396
NODE_29_length_7983_cov_108.482427_g26_i0,White spot syndrome virus isolate WSSV_CIBA_002,77.197,421,70,20,2210,2616,185061,185469,1.77e-52,222
NODE_29_length_7983_cov_108.482427_g26_i0,White spot syndrome virus isolate WSSV_CIBA_002,91.667,60,4,1,4744,4802,188109,188168,3.13e-10,82.4
NODE_29_length_7983_cov_108.482427_g26_i0,White spot syndrome virus isolate WSSV_CIBA_002,97.436,39,1,0,584,622,183582,183620,8.76e-06,67.6
NODE_29_length_7983_cov_108.482427_g26_i0,Saccharomyces cerevisiae virus L-A strain ScV-LAlus1, complete genome,97.143,245,5,2,6495,6738,4792,5035,9.77e-110,412
NODE_29_length_7983_cov_108.482427_g26_i0,Sclerotinia sclerotiorum mitovirus 12-U isolate GB375-6 RNA-dependent RNA polymerase gene, complete cds,94.652,187,10,0,6552,6738,1202,1016,4.78e-73,291
NODE_29_length_7983_cov_108.482427_g26_i0,Stenotrophomonas phage vB_SmaS_BCU1, complete genome,83.456,272,37,5,4930,5200,56258,56522,1.05e-59,246
NODE_29_length_7983_cov_108.482427_g26_i0,Orthonairovirus haemorrhagiae strain BA8004 segment M, complete sequence,96.899,129,4,0,1045,1173,1,129,8.22e-51,217
NODE_30_length_7857_cov_334.841727_g6_i2,Hubei picorna-like virus 78 strain WHSF6879 hypothetical protein 1 and hypothetical protein 2 genes, complete cds,83.207,5937,920,67,1,5906,1591,7481,0.0,5369
NODE_30_length_7857_cov_334.841727_g6_i2,Hubei picorna-like virus 78 strain WHSF6879 hypothetical protein 1 and hypothetical protein 2 genes, complete cds,82.369,1781,302,10,6081,7855,7665,9439,0.0,1539
NODE_30_length_7857_cov_334.841727_g6_i2,Hubei picorna-like virus 78 strain WHSF6879 hypothetical protein 1 and hypothetical protein 2 genes, complete cds,83.207,5937,920,67,1,5906,1591,7481,0.0,5369
NODE_30_length_7857_cov_334.841727_g6_i2,Hubei picorna-like virus 78 strain WHSF6879 hypothetical protein 1 and hypothetical protein 2 genes, complete cds,82.369,1781,302,10,6081,7855,7665,9439,0.0,1539
NODE_30_length_7857_cov_334.841727_g6_i2,MAG: Picornavirales sp. isolate 107-k141_117452 hypothetical protein 1 and hypothetical protein 2 genes, complete cds,76.174,5901,1270,108,2008,7835,3522,9359,0.0,2983
NODE_30_length_7857_cov_334.841727_g6_i2,MAG: Picornavirales sp. isolate 107-k141_117452 hypothetical protein 1 and hypothetical protein 2 genes, complete cds,80.303,1650,309,15,186,1827,1709,3350,0.0,1232
NODE_30_length_7857_cov_334.841727_g6_i2,Tetranychus truncatus picorna-like virus 1 isolate TtV-1 non-structural polyprotein and structural polyprotein genes, complete cds,74.621,3164,697,87,2739,5848,4141,7252,0.0,1297
NODE_71_length_6366_cov_10.310186_g64_i0,Prymnesium kappa virus genome assembly, chromosome: 1,73.563,261,58,10,4635,4890,68148,67894,1.49e-12,89.8
NODE_71_length_6366_cov_10.310186_g64_i0,Tupanvirus soda lake, partial genome,91.803,61,5,0,4739,4799,986596,986536,1.93e-11,86.1
NODE_71_length_6366_cov_10.310186_g64_i0,Tupanvirus deep ocean, complete genome,92.453,53,4,0,4739,4791,973755,973703,1.16e-08,76.8
NODE_644_length_3740_cov_11.792201_g542_i0,Fadolivirus 1 strain FV1/VV64, partial genome,88.525,61,5,2,3349,3408,703586,703645,8.78e-08,73.1
NODE_709_length_3617_cov_11.477991_g602_i0,Indivirus ILV1 isolate ILV1 clone Indivirus_2, sequence,97.500,40,1,0,696,735,43706,43745,1.10e-06,69.4
NODE_1045_length_3198_cov_19.840960_g883_i0,MAG: Plant associated tombus-like virus 2 isolate BER20SW, complete genome,75.306,2126,472,49,24,2123,3298,1200,0.0,968
NODE_1478_length_2834_cov_39.471930_g1256_i0,MAG TPA_asm: Poxvirus euperipatoides37252 isolate Pox37252 genomic sequence,69.021,1869,516,54,679,2516,39097,37261,8.16e-42,185
NODE_2240_length_2405_cov_3.989280_g1903_i0,Chain U, chr17.trna16-GlnTTG,86.111,72,10,0,579,650,72,1,1.21e-09,78.7
NODE_2240_length_2405_cov_3.989280_g1903_i0,Chain U, chr17.trna16-GlnTTG,84.722,72,11,0,1342,1413,72,1,5.62e-08,73.1
NODE_2310_length_2368_cov_71.785621_g1960_i0,MAG: Terrestrivirus sp. clone Terrestrivirus_3 genomic sequence,76.887,212,49,0,661,872,166829,167040,1.95e-22,121
NODE_2317_length_2365_cov_12.960297_g1964_i0,Tomato zonate spot virus segment S, complete sequence,97.222,72,1,1,47,117,1859,1788,1.94e-22,121
NODE_2317_length_2365_cov_12.960297_g1964_i0,Tomato zonate spot virus segment S, complete sequence,100.000,44,0,0,1,44,1797,1840,9.17e-11,82.4
NODE_2469_length_2306_cov_7.354232_g2098_i0,Tadarida brasiliensis circovirus 1, complete genome,100.000,35,0,0,2269,2303,986,1020,9.01e-06,65.8
NODE_2522_length_2284_cov_43.668024_g2139_i0,MAG TPA_asm: Poxvirus euperipatoides37252 isolate Pox37252 genomic sequence,72.956,1590,392,36,145,1715,35580,34010,1.58e-142,520
NODE_2522_length_2284_cov_43.668024_g2139_i0,Tupanvirus soda lake, partial genome,74.909,550,130,8,138,683,697947,697402,1.07e-59,244
NODE_3045_length_2100_cov_13.432659_g2569_i0,Stenotrophomonas phage vB_SmaS_BCU1, complete genome,91.275,447,39,0,1007,1453,56573,56127,8.39e-170,610
NODE_3045_length_2100_cov_13.432659_g2569_i0,White spot syndrome virus isolate WSSV_CIBA_002,80.692,549,88,13,789,1324,188965,188422,9.13e-110,411
NODE_3045_length_2100_cov_13.432659_g2569_i0,White spot syndrome virus isolate WSSV_CIBA_002,83.898,118,15,4,1721,1835,187612,187496,3.73e-19,110
NODE_3045_length_2100_cov_13.432659_g2569_i0,White spot syndrome virus isolate WSSV_CIBA_002,85.366,82,10,2,1389,1468,188210,188129,2.26e-11,84.2
NODE_3045_length_2100_cov_13.432659_g2569_i0,MAG: Ripador virus isolate KCAP1_k141_667895 genomic sequence,82.586,379,56,9,958,1330,1388,1014,3.40e-84,326
NODE_3045_length_2100_cov_13.432659_g2569_i0,MAG: Chrocahess virus isolate CC1B_k141_93065 genomic sequence,77.724,413,76,13,1698,2100,422,16,4.56e-58,239
NODE_3045_length_2100_cov_13.432659_g2569_i0,MAG: Partitiviridae sp. isolate R2-k141_1752734 putative RNA-dependent RNA polymerase gene, complete cds,82.895,228,35,4,470,695,249,24,5.98e-47,202
NODE_3194_length_2051_cov_17.143579_g1964_i1,Tomato zonate spot virus segment S, complete sequence,97.222,72,1,1,47,117,1859,1788,1.68e-22,121
NODE_3194_length_2051_cov_17.143579_g1964_i1,Tomato zonate spot virus segment S, complete sequence,100.000,44,0,0,1,44,1797,1840,7.94e-11,82.4
NODE_3472_length_1976_cov_5.598003_g2913_i0,Prymnesium kappa virus genome assembly, chromosome: 1,80.734,109,15,6,560,665,521402,521507,2.75e-10,80.5
NODE_3670_length_1920_cov_17.877639_g1964_i2,Tomato zonate spot virus segment S, complete sequence,97.222,72,1,1,47,117,1859,1788,1.57e-22,121
NODE_3670_length_1920_cov_17.877639_g1964_i2,Tomato zonate spot virus segment S, complete sequence,100.000,44,0,0,1,44,1797,1840,7.42e-11,82.4
NODE_3847_length_1877_cov_5.532705_g3219_i0,Rose partitivirus isolate PB segment dsRNA1, complete sequence,99.361,1877,12,0,1,1877,1929,53,0.0,3400
NODE_3847_length_1877_cov_5.532705_g3219_i0,Rose partitivirus segment RNA1, complete sequence,99.361,1877,12,0,1,1877,1929,53,0.0,3400
NODE_3847_length_1877_cov_5.532705_g3219_i0,Rose partitivirus isolate Gyeongju RNA-dependent RNA polymerase gene, partial cds,98.598,1783,21,4,83,1865,1921,143,0.0,3151
NODE_3847_length_1877_cov_5.532705_g3219_i0,Pear alphapartitivirus PpPV2-dsRNA1-Du-CNU1 genomic RNA, segment dsRNA1, complete sequence,80.904,1770,318,19,72,1832,1759,1,0.0,1378
NODE_3847_length_1877_cov_5.532705_g3219_i0,Rose partitivirus RoPV-dsRNA1-Du-CNU1 genomic RNA, segment dsRNA1, complete sequence,80.847,1770,319,19,72,1832,1759,1,0.0,1376
NODE_4014_length_1836_cov_7.123086_g3362_i0,Chain B, tRNApro,98.246,57,1,0,1492,1548,8,64,1.96e-16,100
NODE_4074_length_1821_cov_6.995995_g3362_i1,Chain B, tRNApro,98.246,57,1,0,1477,1533,8,64,1.94e-16,100
NODE_4199_length_1790_cov_9.602213_g3523_i0,Ostreococcus lucimarinus virus 1 isolate OlV1, complete genome,84.524,84,12,1,644,726,179951,180034,6.91e-11,82.4
NODE_4199_length_1790_cov_9.602213_g3523_i0,Ostreococcus lucimarinus virus 2 isolate Olv2, complete genome,82.796,93,15,1,644,735,9515,9423,6.91e-11,82.4
NODE_4199_length_1790_cov_9.602213_g3523_i0,Ostreococcus lucimarinus virus 2 isolate Olv2, complete genome,82.796,93,15,1,644,735,9515,9423,6.91e-11,82.4
NODE_4199_length_1790_cov_9.602213_g3523_i0,Ostreococcus lucimarinus virus OlV1, complete genome,82.796,93,15,1,644,735,13952,13860,6.91e-11,82.4
NODE_4199_length_1790_cov_9.602213_g3523_i0,Ostreococcus lucimarinus virus OlV1, complete genome,82.796,93,15,1,644,735,13952,13860,6.91e-11,82.4
NODE_4409_length_1741_cov_5.155875_g3703_i0,Cafeteria roenbergensis virus BV-PW1, complete genome,75.854,410,82,9,963,1362,434531,434933,2.97e-44,193
NODE_4409_length_1741_cov_5.155875_g3703_i0,Cafeteria roenbergensis virus BV-PW1, complete genome,79.918,244,40,6,1122,1362,434774,435011,1.39e-37,171
NODE_4409_length_1741_cov_5.155875_g3703_i0,Cafeteria roenbergensis virus BV-PW1, complete genome,77.258,299,54,8,87,378,434531,434822,2.33e-35,163
NODE_4409_length_1741_cov_5.155875_g3703_i0,Cafeteria roenbergensis virus BV-PW1, complete genome,87.692,130,16,0,239,368,434755,434884,5.05e-32,152
NODE_4409_length_1741_cov_5.155875_g3703_i0,Cafeteria roenbergensis virus BV-PW1, complete genome,87.121,132,17,0,600,731,434606,434737,1.82e-31,150
NODE_4409_length_1741_cov_5.155875_g3703_i0,Cafeteria roenbergensis virus BV-PW1, complete genome,90.000,60,6,0,87,146,434933,434992,8.69e-10,78.7
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate QBARTUTK, complete genome,92.982,57,4,0,963,1019,72270,72214,1.87e-11,84.2
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate QBARTUTK, complete genome,92.982,57,4,0,87,143,72270,72214,1.87e-11,84.2
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate QBARTUTK, complete genome,88.889,63,7,0,963,1025,72300,72238,8.69e-10,78.7
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate QBARTUTK, complete genome,88.889,63,7,0,87,149,72300,72238,8.69e-10,78.7
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate BtV-01, complete genome,92.982,57,4,0,963,1019,189870,189814,1.87e-11,84.2
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate BtV-01, complete genome,92.982,57,4,0,87,143,189870,189814,1.87e-11,84.2
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate BtV-01, complete genome,88.889,63,7,0,963,1025,189900,189838,8.69e-10,78.7
NODE_4409_length_1741_cov_5.155875_g3703_i0,Aureococcus anophagefferens virus isolate BtV-01, complete genome,88.889,63,7,0,87,149,189900,189838,8.69e-10,78.7
NODE_4409_length_1741_cov_5.155875_g3703_i0,Klosneuvirus KNV1 isolate KNV1 clone Klosneuvirus_1, sequence,88.060,67,7,1,80,146,381156,381221,8.69e-10,78.7
NODE_4409_length_1741_cov_5.155875_g3703_i0,Klosneuvirus KNV1 isolate KNV1 clone Klosneuvirus_1, sequence,88.060,67,7,1,956,1022,381156,381221,8.69e-10,78.7
NODE_4602_length_1699_cov_38.162977_g3864_i0,Rose partitivirus isolate PB segment dsRNA2, complete sequence,98.468,1697,25,1,1,1697,88,1783,0.0,2988
NODE_4602_length_1699_cov_38.162977_g3864_i0,Rose partitivirus segment RNA2, complete sequence,98.468,1697,25,1,1,1697,88,1783,0.0,2988
NODE_4602_length_1699_cov_38.162977_g3864_i0,Pear alphapartitivirus gene for capsid protein, complete cds, segment: dsRNA2,71.879,1554,349,72,189,1699,277,1785,4.49e-97,368
NODE_4955_length_1637_cov_4.242967_g4159_i0,MAG: Megaviridae environmental sample isolate oPacV-421 clone oPacV-421_c1,94.340,53,3,0,789,841,60491,60543,6.31e-11,82.4
NODE_4971_length_1632_cov_35.153945_g4175_i0,Monkeypox virus isolate 22MPX0515V, partial genome,73.545,189,46,4,732,918,33004,33190,1.75e-11,84.2
NODE_4971_length_1632_cov_35.153945_g4175_i0,uncultured phage genome assembly, chromosome: 1,81.395,86,16,0,757,842,417641,417726,1.36e-07,71.3
NODE_5364_length_1562_cov_4.794493_g4493_i0,Papaya mosaic virus isolate PaMVs1, partial genome,95.522,67,2,1,104,169,50,116,3.57e-18,106
NODE_5364_length_1562_cov_4.794493_g4493_i0,Turnip mosaic virus isolate NSW3, complete genome,100.000,53,0,0,117,169,9752,9804,5.97e-16,99.0
NODE_5526_length_1531_cov_2.038409_g4633_i0,Rose yellow vein virus isolate CAN, complete genome,84.513,226,33,2,898,1122,5078,4854,3.33e-53,222
NODE_5526_length_1531_cov_2.038409_g4633_i0,Rose yellow vein virus isolate TEK, complete genome,84.000,225,36,0,898,1122,5078,4854,1.55e-51,217
NODE_5526_length_1531_cov_2.038409_g4633_i0,Rose yellow vein virus isolate EDI, complete genome,84.000,225,36,0,898,1122,5078,4854,1.55e-51,217
NODE_5526_length_1531_cov_2.038409_g4633_i0,Rose yellow vein virus strain RYVV-MN1, complete genome,84.071,226,34,2,898,1122,5078,4854,1.55e-51,217
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 isolate LS13S9 segment RNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,1463,0,0,49,1511,102,1564,0.0,2702
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 segment dsRNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,1463,0,0,49,1511,176,1638,0.0,2702
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 segment dsRNA1 RNA-dependent RNA polymerase gene, complete cds,100.000,50,0,0,1,50,37,86,2.69e-14,93.5
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rosa multiflora cryptic virus segment dsRNA1, complete sequence,99.932,1463,1,0,49,1511,176,1638,0.0,2697
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rosa multiflora cryptic virus segment dsRNA1, complete sequence,100.000,50,0,0,1,50,37,86,2.69e-14,93.5
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 RNA 1, complete sequence,99.658,1463,5,0,49,1511,177,1639,0.0,2675
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 RNA 1, complete sequence,100.000,50,0,0,1,50,38,87,2.69e-14,93.5
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA1, complete sequence,99.658,1463,5,0,49,1511,177,1639,0.0,2675
NODE_5623_length_1514_cov_11.015267_g4712_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA1, complete sequence,100.000,50,0,0,1,50,38,87,2.69e-14,93.5
NODE_5810_length_1483_cov_19.889362_g4863_i0,MAG: Homavirus sp. clone Homavirus_29 genomic sequence,79.845,129,22,4,1164,1290,1549,1423,9.47e-14,91.6
NODE_6295_length_1408_cov_72.695880_g5274_i0,Rose cryptic virus 1 segment dsRNA2 hypothetical protein gene, complete cds,100.000,1408,0,0,1,1408,16,1423,0.0,2601
NODE_6295_length_1408_cov_72.695880_g5274_i0,Rose cryptic virus 1 RNA 2, complete sequence,99.787,1409,2,1,1,1408,16,1424,0.0,2584
NODE_6295_length_1408_cov_72.695880_g5274_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA2, complete sequence,99.787,1409,2,1,1,1408,16,1424,0.0,2584
NODE_6295_length_1408_cov_72.695880_g5274_i0,Rose cryptic virus 1 isolate LS13S9 segment RNA2 putative coat protein gene, complete cds,99.713,1392,2,2,1,1390,21,1412,0.0,2547
NODE_6295_length_1408_cov_72.695880_g5274_i0,Rosa multiflora cryptic virus segment dsRNA3, complete sequence,100.000,1345,0,0,1,1345,15,1359,0.0,2484
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 isolate LS13S9 segment RNA3 hypothetical protein gene, complete cds,100.000,1279,0,0,10,1288,1414,136,0.0,2362
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 isolate LS13S9 segment RNA3 hypothetical protein gene, complete cds,100.000,39,0,0,1283,1321,39,1,3.06e-08,73.1
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rosa multiflora cryptic virus segment dsRNA2, complete sequence,99.922,1283,0,1,7,1288,1450,168,0.0,2362
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rosa multiflora cryptic virus segment dsRNA2, complete sequence,100.000,46,0,0,1283,1328,71,26,3.93e-12,86.1
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 segment dsRNA3 hypothetical protein gene, complete cds,99.922,1279,1,0,10,1288,1446,168,0.0,2357
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 segment dsRNA3 hypothetical protein gene, complete cds,100.000,46,0,0,1283,1328,71,26,3.93e-12,86.1
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 RNA 3, complete sequence,99.844,1279,2,0,10,1288,1446,168,0.0,2351
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 RNA 3, complete sequence,100.000,46,0,0,1283,1328,71,26,3.93e-12,86.1
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA3, complete sequence,99.844,1279,2,0,10,1288,1446,168,0.0,2351
NODE_6867_length_1328_cov_177.199203_g5758_i0,Rose cryptic virus 1 isolate ShB-1 segment dsRNA3, complete sequence,100.000,46,0,0,1283,1328,71,26,3.93e-12,86.1
NODE_7603_length_1236_cov_7.998280_g6363_i0,Lymphocystis disease virus 2 LCDV-JP_Oita_2018 DNA, complete genome,73.228,381,70,26,376,740,6996,7360,2.17e-19,110
NODE_7603_length_1236_cov_7.998280_g6363_i0,Lymphocystis disease virus - isolate China, complete genome,73.228,381,70,26,376,740,6931,7295,2.17e-19,110
NODE_8458_length_1141_cov_19.985955_g7085_i0,MAG: Ripador virus isolate KCAP1_k141_667895 genomic sequence,79.856,139,19,7,569,702,1370,1236,2.01e-14,93.5
NODE_8596_length_1128_cov_3.745972_g7197_i0,Suid alphaherpesvirus 1 isolate JX/CH/2016, complete genome,97.368,38,1,0,220,257,33511,33548,4.33e-06,65.8
NODE_8596_length_1128_cov_3.745972_g7197_i0,Suid alphaherpesvirus 1 strain AnH1/CHN2015, partial genome,97.368,38,1,0,220,257,32660,32697,4.33e-06,65.8
NODE_8596_length_1128_cov_3.745972_g7197_i0,Suid alphaherpesvirus 1 strain GD0304, complete genome,97.368,38,1,0,220,257,33397,33434,4.33e-06,65.8
NODE_8596_length_1128_cov_3.745972_g7197_i0,Suid alphaherpesvirus 1 isolate HLJ-2013, complete genome,97.368,38,1,0,220,257,33487,33524,4.33e-06,65.8
NODE_8596_length_1128_cov_3.745972_g7197_i0,Suid alphaherpesvirus 1 strain JS-2012 F91, complete genome,97.368,38,1,0,220,257,34020,34057,4.33e-06,65.8
NODE_8724_length_1115_cov_49.304223_g7309_i0,MAG: Trachysalambria curvirostris nimavirus Ube2021 DNA, complete genome,80.090,221,40,4,762,980,72464,72682,5.31e-35,161
NODE_8774_length_1109_cov_480.000965_g7351_i0,Micromonas pusilla virus 12T genomic sequence,82.128,235,38,4,100,332,171857,172089,4.02e-46,198
NODE_8774_length_1109_cov_480.000965_g7351_i0,Micromonas pusilla virus 12T genomic sequence,85.149,101,11,4,6,104,171991,172089,1.17e-16,100
NODE_8774_length_1109_cov_480.000965_g7351_i0,Micromonas pusilla virus 12T genomic sequence,82.128,235,38,4,100,332,171857,172089,4.02e-46,198
NODE_8774_length_1109_cov_480.000965_g7351_i0,Micromonas pusilla virus 12T genomic sequence,85.149,101,11,4,6,104,171991,172089,1.17e-16,100
NODE_8774_length_1109_cov_480.000965_g7351_i0,Chlorovirus sp. isolate O-NE-19, complete genome,78.696,230,47,2,560,788,58656,58884,3.18e-32,152
NODE_8774_length_1109_cov_480.000965_g7351_i0,Chlorovirus sp. isolate NE-O-7-s, complete genome,78.166,229,50,0,560,788,37339,37567,1.48e-30,147
