NODE_32_length_4722_cov_6.892450_g21_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,28.2,291,199,4,2887,2018,141,422,1.47e-25,119
NODE_32_length_4722_cov_6.892450_g21_i0,tr|A0A4D6QRV9|A0A4D6QRV9_9VIRU Reverse transcriptase domain-containing protein (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,27.8,241,165,3,3079,2372,20,256,4.72e-21,100
NODE_32_length_4722_cov_6.892450_g21_i0,tr|A0A4D6QI49|A0A4D6QI49_9VIRU Putative RNA-dependent DNA polymerase (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,31.9,116,74,2,2710,2363,11,121,4.34e-08,59.3
NODE_32_length_4722_cov_6.892450_g21_i0,tr|A0A4D6QIB6|A0A4D6QIB6_9VIRU Reverse transcriptase domain-containing protein (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,43.1,51,29,0,2710,2558,17,67,7.15e-06,51.2
NODE_33_length_4702_cov_12.476777_g22_i0,tr|A0A6B9XL24|A0A6B9XL24_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 4 OX=2704413 PE=4 SV=1,25.7,276,180,8,2811,1999,186,441,1.05e-07,63.2
NODE_33_length_4702_cov_12.476777_g22_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,21.5,303,222,5,2904,1999,160,447,3.82e-06,58.2
NODE_38_length_4457_cov_7.625912_g25_i0,tr|A0A6B9XL24|A0A6B9XL24_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 4 OX=2704413 PE=4 SV=1,23.5,378,261,11,2978,1884,90,452,9.85e-17,91.7
NODE_38_length_4457_cov_7.625912_g25_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,24.5,335,226,11,2867,1905,130,451,2.04e-13,81.3
NODE_38_length_4457_cov_7.625912_g25_i0,tr|A0A6F8X1J2|A0A6F8X1J2_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 2 OX=159183 PE=4 SV=1,22.3,391,267,13,3005,1884,84,454,1.41e-08,65.9
NODE_38_length_4457_cov_7.625912_g25_i0,tr|Q678G0|Q678G0_9VIRU RNA-dependent DNA polymerase OS=lymphocystis disease virus-China OX=256729 PE=4 SV=1,22.3,391,267,13,3005,1884,84,454,1.41e-08,65.9
NODE_41_length_4382_cov_14.420979_g27_i0,tr|V9H131|V9H131_9VIRU Env homologue OS=Cladosporium fulvum T-1 virus OX=2052899 PE=4 SV=1,33.7,92,50,3,748,476,33,114,2.87e-04,49.3
NODE_53_length_4117_cov_7.831850_g37_i0,tr|A0A482IF30|A0A482IF30_9CAUD TIR domain-containing protein OS=Klebsiella phage ST405-OXA48phi1.3 OX=2510485 PE=4 SV=1,28.0,107,75,2,3563,3246,155,260,4.58e-05,53.5
NODE_60_length_3973_cov_10.937179_g37_i1,tr|A0A482IF30|A0A482IF30_9CAUD TIR domain-containing protein OS=Klebsiella phage ST405-OXA48phi1.3 OX=2510485 PE=4 SV=1,28.0,107,75,2,3419,3102,155,260,4.39e-05,53.5
NODE_61_length_3927_cov_10.818630_g40_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,43.5,285,156,4,2714,3562,86,367,3.10e-60,219
NODE_61_length_3927_cov_10.818630_g40_i0,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,29.0,317,187,10,2642,3577,1326,1609,1.78e-28,131
NODE_61_length_3927_cov_10.818630_g40_i0,tr|A0A0G2Y7N1|A0A0G2Y7N1_MIMIV Serine/threonine-protein kinase receptor OS=Acanthamoeba polyphaga mimivirus OX=212035 PE=4 SV=1,31.5,270,159,8,2774,3577,1371,1616,3.07e-28,130
NODE_61_length_3927_cov_10.818630_g40_i0,tr|A0A0G2YBW0|A0A0G2YBW0_MIMIV Serine/threonine-protein kinase/receptor OS=Acanthamoeba polyphaga mimivirus OX=212035 PE=4 SV=1,32.2,292,163,9,2717,3571,1380,1643,3.10e-28,130
NODE_61_length_3927_cov_10.818630_g40_i0,tr|M1PCM5|M1PCM5_9VIRU Tyrosine kinase family protein OS=Moumouvirus goulette OX=1247379 GN=glt_00951 PE=4 SV=1,32.0,266,153,9,2774,3562,1350,1590,5.25e-28,130
NODE_68_length_3856_cov_10.482421_g45_i0,tr|V9H131|V9H131_9VIRU Env homologue OS=Cladosporium fulvum T-1 virus OX=2052899 PE=4 SV=1,35.6,87,44,3,3332,3589,41,116,5.46e-05,51.2
NODE_76_length_3702_cov_4.380821_g53_i0,tr|A0A5A4CZK3|A0A5A4CZK3_9VIRU Gag-pol polyprotein OS=Penicillium camemberti virus - GP1 OX=1909350 GN=gag-pol PE=4 SV=1,37.6,407,240,7,2982,1780,1460,1858,2.79e-66,253
NODE_93_length_3565_cov_25.630584_g65_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,38.4,258,144,7,1404,640,89,334,6.55e-41,163
NODE_93_length_3565_cov_25.630584_g65_i0,tr|M1PCM5|M1PCM5_9VIRU Tyrosine kinase family protein OS=Moumouvirus goulette OX=1247379 GN=glt_00951 PE=4 SV=1,31.0,252,145,8,1407,655,1337,1560,1.35e-19,102
NODE_93_length_3565_cov_25.630584_g65_i0,tr|A0A1C9C556|A0A1C9C556_HAV01 Putative ACT-like tyrosine kinase family protein OS=Heterosigma akashiwo virus 01 OX=97195 GN=HaV53_ORF86 PE=4 SV=1,31.5,213,131,6,1356,733,80,282,1.69e-18,95.1
NODE_93_length_3565_cov_25.630584_g65_i0,tr|A0A160EPW9|A0A160EPW9_9VIRU Putative serine/threonine protein kinase receptor OS=Powai lake megavirus OX=1842663 PE=4 SV=1,32.1,221,126,8,1362,703,1351,1548,7.90e-18,96.7
NODE_93_length_3565_cov_25.630584_g65_i0,tr|Q67624|Q67624_9RETR non-specific serine/threonine protein kinase OS=IC4 retrovirus OX=36381 GN=v-Mil PE=4 SV=1,33.0,215,120,7,1362,733,80,275,1.54e-17,92.4
NODE_110_length_3382_cov_9.868843_g78_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,32.9,277,168,5,6,827,114,375,8.22e-35,145
NODE_110_length_3382_cov_9.868843_g78_i0,tr|L7RGQ5|L7RGQ5_9VIRU Protein Tyrosine Kinase (PTK) family protein OS=Acanthamoeba polyphaga moumouvirus OX=1269028 GN=Moumou_00787 PE=4 SV=1,31.1,280,149,11,6,830,1327,1567,4.68e-23,113
NODE_110_length_3382_cov_9.868843_g78_i0,tr|H2ED63|H2ED63_9VIRU Putative serine_threonine protein kinase receptor OS=Moumouvirus Monve OX=1128131 GN=mv_L131 PE=4 SV=1,31.1,280,149,11,6,830,1371,1611,8.15e-23,112
NODE_110_length_3382_cov_9.868843_g78_i0,tr|A0A1S5V1Y4|A0A1S5V1Y4_9VIRU Protein tyrosine kinase (PTK) family protein OS=Saudi moumouvirus OX=1956188 PE=4 SV=1,31.1,280,149,11,6,830,1371,1611,8.15e-23,112
NODE_110_length_3382_cov_9.868843_g78_i0,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.2,190,111,5,6,560,1372,1552,3.17e-22,110
NODE_113_length_3371_cov_23.191025_g80_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,34.8,293,179,3,2046,2912,86,370,3.57e-43,169
NODE_113_length_3371_cov_23.191025_g80_i0,tr|M1PCM5|M1PCM5_9VIRU Tyrosine kinase family protein OS=Moumouvirus goulette OX=1247379 GN=glt_00951 PE=4 SV=1,34.7,213,127,5,2052,2684,1337,1539,2.73e-23,114
NODE_113_length_3371_cov_23.191025_g80_i0,tr|A0A4D6EIF0|A0A4D6EIF0_9VIRU Serine/threonine protein kinase, catalytic domain containing protein OS=Pandoravirus celtis OX=2568002 GN=pclt_cds_609 PE=4 SV=1,31.4,274,159,8,2106,2921,1461,1707,4.83e-23,113
NODE_113_length_3371_cov_23.191025_g80_i0,tr|A0A2U7U9A6|A0A2U7U9A6_9VIRU Serine/threonine protein kinase OS=Pandoravirus quercus OX=2107709 GN=pqer_cds_592 PE=4 SV=1,31.4,274,159,8,2106,2921,1461,1707,4.83e-23,113
NODE_113_length_3371_cov_23.191025_g80_i0,tr|A0A650DC05|A0A650DC05_9VIRU Serine/threonine protein kinase OS=Moumouvirus maliensis OX=2682469 GN=Mm_708 PE=4 SV=1,29.9,281,167,9,2106,2942,1364,1616,9.35e-22,109
NODE_116_length_3354_cov_11.496495_g83_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,37.3,332,194,7,2179,3156,89,412,4.51e-55,204
NODE_116_length_3354_cov_11.496495_g83_i0,tr|A0A811BP14|A0A811BP14_9VIRU 5' nucleotidase OS=Pandoravirus japonicus OX=2823154 PE=4 SV=1,33.3,201,116,7,2230,2820,1210,1396,3.07e-18,97.8
NODE_116_length_3354_cov_11.496495_g83_i0,tr|A0A146JFA3|A0A146JFA3_9VIRU Serine/threonine protein kinase OS=Tokyovirus A1 OX=1826170 PE=4 SV=1,33.0,279,148,10,2206,3027,1206,1450,9.09e-18,96.3
NODE_116_length_3354_cov_11.496495_g83_i0,tr|A0AA96ELT2|A0AA96ELT2_9VIRU Serine threonine protein kinase OS=Marseillevirus sp OX=2809551 GN=MarFTMF_468 PE=4 SV=1,31.4,287,162,9,2206,3057,1221,1475,2.06e-17,95.1
NODE_116_length_3354_cov_11.496495_g83_i0,tr|D2XAD0|D2XAD0_GBMV Serine/threonine protein kinase OS=Marseillevirus marseillevirus OX=694581 GN=MAR_ORF122 PE=4 SV=1,32.9,280,149,11,2206,3030,1206,1451,3.53e-17,94.4
NODE_121_length_3334_cov_4.693039_g85_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,40.1,157,91,1,2870,3331,86,242,1.44e-20,102
NODE_121_length_3334_cov_4.693039_g85_i0,tr|A0A6G6ACB3|A0A6G6ACB3_9VIRU Mitogen-activated protein kinase (MAPK) kinase kinase-like serine/threonine kinase OS=Borely moumouvirus OX=2712067 PE=4 SV=1,35.0,137,85,3,2930,3334,1364,1498,2.78e-13,81.6
NODE_121_length_3334_cov_4.693039_g85_i0,tr|H2ED63|H2ED63_9VIRU Putative serine_threonine protein kinase receptor OS=Moumouvirus Monve OX=1128131 GN=mv_L131 PE=4 SV=1,35.8,137,84,3,2930,3334,1363,1497,1.41e-12,79.3
NODE_121_length_3334_cov_4.693039_g85_i0,tr|A0A1S5V1Y4|A0A1S5V1Y4_9VIRU Protein tyrosine kinase (PTK) family protein OS=Saudi moumouvirus OX=1956188 PE=4 SV=1,35.8,137,84,3,2930,3334,1363,1497,1.41e-12,79.3
NODE_121_length_3334_cov_4.693039_g85_i0,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.3,137,86,3,2930,3334,1364,1498,1.41e-12,79.3
NODE_138_length_3182_cov_15.641685_g97_i0,tr|A0A3G5A0L4|A0A3G5A0L4_9VIRU Puromycin sensitive aminopeptidase OS=Harvfovirus sp OX=2487768 GN=Harvfovirus4_34 PE=3 SV=1,48.9,317,157,4,56,997,84,398,9.72e-93,314
NODE_138_length_3182_cov_15.641685_g97_i0,tr|A0A3G5ABQ4|A0A3G5ABQ4_9VIRU Aminopeptidase 1 OS=Hyperionvirus sp OX=2487770 GN=Hyperionvirus15_52 PE=3 SV=1,49.4,318,151,6,56,997,85,396,1.60e-86,303
NODE_138_length_3182_cov_15.641685_g97_i0,tr|A0A3G4ZPI8|A0A3G4ZPI8_9VIRU Aminopeptidase OS=Terrestrivirus sp OX=2487775 GN=Terrestrivirus2_31 PE=3 SV=1,44.7,347,175,6,5,997,74,419,3.18e-84,298
NODE_138_length_3182_cov_15.641685_g97_i0,tr|A0A3G4ZVQ6|A0A3G4ZVQ6_9VIRU Uncharacterized protein (Fragment) OS=Edafosvirus sp OX=2487765 GN=Edafosvirus65_1 PE=3 SV=1,43.7,334,178,5,11,997,76,404,9.04e-84,285
NODE_138_length_3182_cov_15.641685_g97_i0,tr|A0A3G5AAU4|A0A3G5AAU4_9VIRU Aminopeptidase N OS=Hyperionvirus sp OX=2487770 GN=Hyperionvirus10_50 PE=3 SV=1,48.3,319,157,5,47,1000,82,393,8.71e-83,293
NODE_144_length_3148_cov_10.883252_g102_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,55.2,290,129,1,1202,333,88,376,3.07e-100,328
NODE_144_length_3148_cov_10.883252_g102_i0,tr|A0A2U7UDN3|A0A2U7UDN3_9VIRU Serine/threonine protein kinase OS=Pandoravirus neocaledonia OX=2107708 GN=pneo_cds_936 PE=4 SV=1,37.8,196,113,5,1148,567,1522,1710,9.35e-27,125
NODE_144_length_3148_cov_10.883252_g102_i0,tr|A0AA95J839|A0AA95J839_9VIRU Ser/thr kinase OS=Pandoravirus kuranda OX=3019033 GN=pkur_cds_827 PE=4 SV=1,37.8,196,113,5,1148,567,1522,1710,9.71e-27,125
NODE_144_length_3148_cov_10.883252_g102_i0,tr|A0A7S9XH30|A0A7S9XH30_9VIRU Serine/threonine-protein kinase OS=Virus NIOZ-UU159 OX=2763270 GN=NIOZUU159_00186 PE=4 SV=1,34.9,238,140,9,1151,471,63,296,4.91e-23,107
NODE_144_length_3148_cov_10.883252_g102_i0,tr|A0AA95EH09|A0AA95EH09_9VIRU Ser/thr kinase OS=Pandoravirus kuranda OX=3019033 GN=pkur_cds_559 PE=4 SV=1,29.2,288,179,9,1178,339,826,1096,1.67e-22,111
NODE_151_length_3089_cov_6.160477_g107_i0,tr|A0A481Z8H3|A0A481Z8H3_9VIRU Mitochondrial carrier-like protein OS=Pithovirus LCPAC304 OX=2506594 GN=LCPAC304_01130 PE=3 SV=1,44.6,101,51,2,96,383,193,293,6.40e-13,77.0
NODE_159_length_3035_cov_11.661040_g102_i1,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,55.2,290,129,1,1834,2703,88,376,1.63e-100,328
NODE_159_length_3035_cov_11.661040_g102_i1,tr|A0A2U7UDN3|A0A2U7UDN3_9VIRU Serine/threonine protein kinase OS=Pandoravirus neocaledonia OX=2107708 GN=pneo_cds_936 PE=4 SV=1,37.8,196,113,5,1888,2469,1522,1710,8.64e-27,125
NODE_159_length_3035_cov_11.661040_g102_i1,tr|A0AA95J839|A0AA95J839_9VIRU Ser/thr kinase OS=Pandoravirus kuranda OX=3019033 GN=pkur_cds_827 PE=4 SV=1,37.8,196,113,5,1888,2469,1522,1710,8.97e-27,125
NODE_159_length_3035_cov_11.661040_g102_i1,tr|A0A7S9XH30|A0A7S9XH30_9VIRU Serine/threonine-protein kinase OS=Virus NIOZ-UU159 OX=2763270 GN=NIOZUU159_00186 PE=4 SV=1,34.9,238,140,9,1885,2565,63,296,4.68e-23,107
NODE_159_length_3035_cov_11.661040_g102_i1,tr|A0AA95EH09|A0AA95EH09_9VIRU Ser/thr kinase OS=Pandoravirus kuranda OX=3019033 GN=pkur_cds_559 PE=4 SV=1,29.2,288,179,9,1858,2697,826,1096,1.56e-22,111
NODE_173_length_2970_cov_37.092855_g123_i0,tr|A0A5K0U9R7|A0A5K0U9R7_9VIRU Rab GTPase 2d (Macronuclear) OS=Yasminevirus sp. GU-2018 OX=2420051 GN=YASMINEVIRUS_687 PE=4 SV=1,43.9,164,82,2,667,1128,28,191,1.06e-36,143
NODE_173_length_2970_cov_37.092855_g123_i0,tr|A0A3G4ZMG5|A0A3G4ZMG5_9VIRU Ras-related protein Rab-2-A OS=Terrestrivirus sp OX=2487775 GN=Terrestrivirus2_112 PE=4 SV=1,42.9,156,75,3,661,1086,24,179,2.76e-30,125
NODE_173_length_2970_cov_37.092855_g123_i0,tr|A0A5K0UAB9|A0A5K0UAB9_9VIRU Ras-related protein RABB1b OS=Yasminevirus sp. GU-2018 OX=2420051 GN=YASMINEVIRUS_1571 PE=4 SV=1,45.4,152,73,2,661,1089,23,173,3.36e-29,122
NODE_173_length_2970_cov_37.092855_g123_i0,tr|A0A2H4UVZ9|A0A2H4UVZ9_9VIRU Rab domain-containing protein OS=Bodo saltans virus OX=2024608 GN=BMW23_1001 PE=4 SV=1,39.9,153,82,2,661,1092,20,171,3.15e-27,116
NODE_173_length_2970_cov_37.092855_g123_i0,tr|A0A3G4ZVL3|A0A3G4ZVL3_9VIRU P-loop containing nucleoside triphosphate hydrolase OS=Edafosvirus sp OX=2487765 GN=Edafosvirus4_25 PE=4 SV=1,38.2,144,80,1,667,1071,25,168,2.65e-26,113
NODE_180_length_2943_cov_7.439373_g127_i0,tr|Q9YW31|Q9YW31_MSEPV ORF MSV061 putative LINE reverse transcriptase, similar to Caenorhabditis elegans GB:U00063 OS=Melanoplus sanguinipes entomopoxvirus OX=83191 GN=MSV061 PE=4 SV=1,48.3,60,31,0,690,511,171,230,3.37e-07,60.8
NODE_197_length_2859_cov_13.751256_g138_i0,tr|A0A146JFA3|A0A146JFA3_9VIRU Serine/threonine protein kinase OS=Tokyovirus A1 OX=1826170 PE=4 SV=1,34.0,197,120,5,2151,2741,1214,1400,5.82e-21,106
NODE_197_length_2859_cov_13.751256_g138_i0,tr|A0A3T1CX39|A0A3T1CX39_9VIRU Ser/Thr protein kinase OS=Acanthamoeba castellanii medusavirus OX=2080449 PE=4 SV=1,32.0,206,134,6,2124,2741,1442,1641,3.18e-20,103
NODE_197_length_2859_cov_13.751256_g138_i0,tr|S4W2F5|S4W2F5_9VIRU Serine/threonine protein kinase OS=Pandoravirus salinus OX=1349410 GN=psal_cds_707 PE=4 SV=2,33.8,198,123,7,2151,2741,1482,1672,5.51e-20,103
NODE_197_length_2859_cov_13.751256_g138_i0,tr|A0AA96ELT2|A0AA96ELT2_9VIRU Serine threonine protein kinase OS=Marseillevirus sp OX=2809551 GN=MarFTMF_468 PE=4 SV=1,32.5,197,123,5,2151,2741,1229,1415,1.17e-19,102
NODE_197_length_2859_cov_13.751256_g138_i0,tr|A0A2P1EMR8|A0A2P1EMR8_9VIRU Putative serine/threonine protein kinase receptor OS=Moumouvirus australiensis OX=2109587 GN=mc_775 PE=4 SV=1,34.5,197,122,6,2151,2741,1364,1553,1.22e-19,102
NODE_200_length_2838_cov_3.724412_g141_i0,tr|A0A8K1HGN8|A0A8K1HGN8_9VIRU Structural polyprotein OS=Rodent dicistro-like virus OX=2864002 PE=4 SV=1,38.1,843,469,16,2445,7,9,828,1.84e-168,518
NODE_200_length_2838_cov_3.724412_g141_i0,tr|A0A2U8JQA6|A0A2U8JQA6_9VIRU Structural polyprotein OS=Hobart bee virus 1 OX=2201323 PE=4 SV=1,37.8,838,468,17,2430,7,14,828,3.40e-165,509
NODE_200_length_2838_cov_3.724412_g141_i0,tr|A0A1L3KM20|A0A1L3KM20_9VIRU Structural polyprotein OS=Hubei picorna-like virus 22 OX=1923102 PE=4 SV=1,34.4,852,460,27,2382,19,27,843,7.13e-123,399
NODE_200_length_2838_cov_3.724412_g141_i0,tr|A0A2U8JQA0|A0A2U8JQA0_9VIRU Structural polyprotein OS=Robinvale bee virus 1 OX=2201312 PE=4 SV=1,32.4,873,493,24,2421,19,10,857,1.17e-120,394
NODE_200_length_2838_cov_3.724412_g141_i0,tr|A0A7T1GW29|A0A7T1GW29_9VIRU Genome polyprotein OS=Ohio dicistro-like virus OX=2789442 PE=4 SV=1,31.7,899,504,34,2469,10,1755,2622,2.44e-98,346
NODE_208_length_2808_cov_4.315905_g148_i0,tr|A0A6B9XL24|A0A6B9XL24_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 4 OX=2704413 PE=4 SV=1,29.3,225,148,3,2798,2127,203,417,7.18e-19,97.4
NODE_208_length_2808_cov_4.315905_g148_i0,tr|A0A1B2RW25|A0A1B2RW25_9VIRU RNA-dependent DNA polymerase OS=Lymphocystis disease virus 3 OX=2560566 GN=LCDVSa111L PE=4 SV=1,27.1,269,179,6,2801,1995,207,458,7.02e-17,91.3
NODE_208_length_2808_cov_4.315905_g148_i0,tr|A0A4D6QRV9|A0A4D6QRV9_9VIRU Reverse transcriptase domain-containing protein (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,39.1,110,63,1,2801,2472,154,259,1.25e-11,72.4
NODE_208_length_2808_cov_4.315905_g148_i0,tr|A0A4D6QL09|A0A4D6QL09_9VIRU Putative RNA-dependent DNA polymerase (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,33.3,105,65,3,2540,2226,1,100,2.74e-06,53.1
NODE_208_length_2808_cov_4.315905_g148_i0,tr|A0A4D6QI49|A0A4D6QI49_9VIRU Putative RNA-dependent DNA polymerase (Fragment) OS=Erythrocytic necrosis virus OX=1543320 PE=2 SV=1,32.1,106,65,3,2780,2466,24,123,3.11e-05,50.4
NODE_212_length_2782_cov_9.037652_g152_i0,tr|B9F769|B9F769_ORYSJ Protein kinase domain-containing protein OS=Oryza sativa subsp. japonica OX=39947 GN=OsJ_10239 PE=3 SV=1,40.3,119,70,1,1750,2103,115,233,1.16e-16,90.1
NODE_214_length_2776_cov_33.783204_g153_i0,tr|A0A8H5YD75|A0A8H5YD75_9HYPO Cytochrome b2 OS=Fusarium mundagurra OX=1567541 GN=FMUND_10239 PE=3 SV=1,40.5,215,116,6,1411,785,130,338,1.10e-35,146
NODE_214_length_2776_cov_33.783204_g153_i0,tr|A0AAD1QIT1|A0AAD1QIT1_9CAUD L-lactate dehydrogenase OS=Acinetobacter phage MD-2021a OX=2899278 GN=lctD PE=3 SV=1,34.8,230,129,3,1402,776,104,333,3.36e-31,132
NODE_214_length_2776_cov_33.783204_g153_i0,tr|A0A125V7Y2|A0A125V7Y2_9CAUD Dehydrogenase OS=Peptoclostridium phage phiCDIF1296T OX=1677909 GN=CDIF1296T_02502 PE=3 SV=1,47.4,95,50,0,1069,785,197,291,3.05e-21,102
NODE_214_length_2776_cov_33.783204_g153_i0,tr|A0A125V5X3|A0A125V5X3_9CAUD FMN-dependent dehydrogenase OS=Peptoclostridium phage phiCDIF1296T OX=1677909 GN=CDIF1296T_01329 PE=3 SV=1,43.8,96,54,0,1072,785,196,291,2.07e-18,94.0
NODE_218_length_2760_cov_5.238928_g157_i0,tr|M1HYQ6|M1HYQ6_9PHYC Serine/threonine-protein kinase OS=Paramecium bursaria Chlorella virus CviKI OX=1278253 GN=CviKI_293L PE=4 SV=1,29.4,279,154,10,2552,1776,18,273,3.92e-18,92.4
